Date,Search,Province
2021-05-01,59.0,SK
2021-05-02,45.0,SK
2021-05-03,48.0,SK
2021-05-04,54.0,SK
2021-05-05,51.0,SK
2021-05-06,49.0,SK
2021-05-07,49.0,SK
2021-05-08,47.0,SK
2021-05-09,37.0,SK
2021-05-10,45.0,SK
2021-05-11,43.0,SK
2021-05-12,43.0,SK
2021-05-13,36.0,SK
2021-05-14,45.0,SK
2021-05-15,40.0,SK
2021-05-16,39.0,SK
2021-05-17,45.0,SK
2021-05-18,41.0,SK
2021-05-19,41.0,SK
2021-05-20,41.0,SK
2021-05-21,36.0,SK
2021-05-22,34.0,SK
2021-05-23,35.0,SK
2021-05-24,35.0,SK
2021-05-25,39.0,SK
2021-05-26,36.0,SK
2021-05-27,32.0,SK
2021-05-28,32.0,SK
2021-05-29,37.0,SK
2021-05-30,35.0,SK
2021-05-31,34.0,SK
2021-06-01,50.0,SK
2021-06-02,49.0,SK
2021-06-03,34.0,SK
2021-06-04,34.0,SK
2021-06-05,34.0,SK
2021-06-06,33.0,SK
2021-06-07,39.0,SK
2021-06-08,35.0,SK
2021-06-09,36.0,SK
2021-06-10,39.0,SK
2021-06-11,33.0,SK
2021-06-12,30.0,SK
2021-06-13,32.0,SK
2021-06-14,39.0,SK
2021-06-15,36.0,SK
2021-06-16,35.0,SK
2021-06-17,37.0,SK
2021-06-18,34.0,SK
2021-06-19,33.0,SK
2021-06-20,34.0,SK
2021-06-21,54.0,SK
2021-06-22,42.0,SK
2021-06-23,35.0,SK
2021-06-24,35.0,SK
2021-06-25,32.0,SK
2021-06-26,31.0,SK
2021-06-27,29.0,SK
2021-06-28,32.0,SK
2021-06-29,30.0,SK
2021-06-30,27.0,SK
2021-07-01,23.93498137487301,SK
2021-07-02,24.732814087368777,SK
2021-07-03,22.33931594988148,SK
2021-07-04,25.530646799864545,SK
2021-07-05,24.732814087368777,SK
2021-07-06,24.732814087368777,SK
2021-07-07,23.93498137487301,SK
2021-07-08,25.530646799864545,SK
2021-07-09,23.93498137487301,SK
2021-07-10,21.54148323738571,SK
2021-07-11,29.51981036234338,SK
2021-07-12,26.32847951236032,SK
2021-07-13,20.743650524889944,SK
2021-07-14,22.33931594988148,SK
2021-07-15,22.33931594988148,SK
2021-07-16,18.35015238740264,SK
2021-07-17,19.14798509989841,SK
2021-07-18,22.33931594988148,SK
2021-07-19,20.743650524889944,SK
2021-07-20,20.743650524889944,SK
2021-07-21,21.54148323738571,SK
2021-07-22,21.54148323738571,SK
2021-07-23,22.33931594988148,SK
2021-07-24,19.94581781239417,SK
2021-07-25,16.754486962411107,SK
2021-07-26,17.552319674906876,SK
2021-07-27,19.94581781239417,SK
2021-07-28,20.743650524889944,SK
2021-07-29,22.33931594988148,SK
2021-07-30,21.54148323738571,SK
2021-07-31,19.14798509989841,SK
2021-08-01,19.14798509989841,SK
2021-08-02,23.137148662377243,SK
2021-08-03,21.54148323738571,SK
2021-08-04,32.711141212326446,SK
2021-08-05,26.32847951236032,SK
2021-08-06,19.14798509989841,SK
2021-08-07,19.14798509989841,SK
2021-08-08,22.33931594988148,SK
2021-08-09,22.33931594988148,SK
2021-08-10,21.54148323738571,SK
2021-08-11,20.743650524889944,SK
2021-08-12,23.137148662377243,SK
2021-08-13,26.32847951236032,SK
2021-08-14,27.12631222485608,SK
2021-08-15,23.137148662377243,SK
2021-08-16,39.09380291229259,SK
2021-08-17,38.29597019979682,SK
2021-08-18,39.89163562478835,SK
2021-08-19,41.48730104977989,SK
2021-08-20,37.49813748730105,SK
2021-08-21,27.12631222485608,SK
2021-08-22,26.32847951236032,SK
2021-08-23,43.08296647477142,SK
2021-08-24,38.29597019979682,SK
2021-08-25,31.115475787334915,SK
2021-08-26,27.12631222485608,SK
2021-08-27,31.115475787334915,SK
2021-08-28,27.924144937351848,SK
2021-08-29,29.51981036234338,SK
2021-08-30,33.508973924822214,SK
2021-08-31,31.115475787334915,SK
2021-09-01,39.89163562478835,SK
2021-09-02,43.08296647477142,SK
2021-09-03,43.08296647477142,SK
2021-09-04,36.70030477480528,SK
2021-09-05,33.508973924822214,SK
2021-09-06,28.721977649847613,SK
2021-09-07,37.49813748730105,SK
2021-09-08,36.70030477480528,SK
2021-09-09,35.90247206230951,SK
2021-09-10,35.10463934981375,SK
2021-09-11,32.711141212326446,SK
2021-09-12,29.51981036234338,SK
2021-09-13,39.09380291229259,SK
2021-09-14,39.89163562478835,SK
2021-09-15,42.285133762275656,SK
2021-09-16,79.7832712495767,SK
2021-09-17,52.65695902472063,SK
2021-09-18,40.68946833728412,SK
2021-09-19,41.48730104977989,SK
2021-09-20,42.285133762275656,SK
2021-09-21,36.70030477480528,SK
2021-09-22,42.285133762275656,SK
2021-09-23,44.67863189976296,SK
2021-09-24,40.68946833728412,SK
2021-09-25,43.88079918726719,SK
2021-09-26,37.49813748730105,SK
2021-09-27,39.09380291229259,SK
2021-09-28,45.47646461225872,SK
2021-09-29,42.285133762275656,SK
2021-09-30,46.274297324754485,SK
2021-10-01,46.274297324754485,SK
2021-10-02,40.68946833728412,SK
2021-10-03,39.09380291229259,SK
2021-10-04,43.08296647477142,SK
2021-10-05,39.89163562478835,SK
2021-10-06,39.89163562478835,SK
2021-10-07,40.68946833728412,SK
2021-10-08,36.70030477480528,SK
2021-10-09,35.90247206230951,SK
2021-10-10,30.317643074839147,SK
2021-10-11,31.115475787334915,SK
2021-10-12,35.10463934981375,SK
2021-10-13,33.508973924822214,SK
2021-10-14,31.115475787334915,SK
2021-10-15,30.317643074839147,SK
2021-10-16,29.51981036234338,SK
2021-10-17,29.51981036234338,SK
2021-10-18,33.508973924822214,SK
2021-10-19,31.115475787334915,SK
2021-10-20,29.51981036234338,SK
2021-10-21,31.115475787334915,SK
2021-10-22,31.91330849983068,SK
2021-10-23,28.721977649847613,SK
2021-10-24,28.721977649847613,SK
2021-10-25,29.51981036234338,SK
2021-10-26,30.317643074839147,SK
2021-10-27,26.32847951236032,SK
2021-10-28,26.32847951236032,SK
2021-10-29,27.12631222485608,SK
2021-10-30,23.137148662377243,SK
2021-10-31,22.33931594988148,SK
2021-11-01,25.530646799864545,SK
2021-11-02,27.12631222485608,SK
2021-11-03,26.32847951236032,SK
2021-11-04,22.33931594988148,SK
2021-11-05,22.33931594988148,SK
2021-11-06,22.33931594988148,SK
2021-11-07,19.94581781239417,SK
2021-11-08,23.137148662377243,SK
2021-11-09,23.137148662377243,SK
2021-11-10,22.33931594988148,SK
2021-11-11,19.94581781239417,SK
2021-11-12,21.54148323738571,SK
2021-11-13,16.754486962411107,SK
2021-11-14,20.743650524889944,SK
2021-11-15,20.743650524889944,SK
2021-11-16,19.14798509989841,SK
2021-11-17,18.35015238740264,SK
2021-11-18,18.35015238740264,SK
2021-11-19,19.14798509989841,SK
2021-11-20,18.35015238740264,SK
2021-11-21,18.35015238740264,SK
2021-11-22,20.743650524889944,SK
2021-11-23,23.93498137487301,SK
2021-11-24,21.54148323738571,SK
2021-11-25,19.14798509989841,SK
2021-11-26,20.743650524889944,SK
2021-11-27,19.94581781239417,SK
2021-11-28,19.94581781239417,SK
2021-11-29,20.743650524889944,SK
2021-11-30,20.743650524889944,SK
2021-12-01,23.137148662377243,SK
2021-12-02,22.33931594988148,SK
2021-12-03,21.54148323738571,SK
2021-12-04,18.35015238740264,SK
2021-12-05,18.35015238740264,SK
2021-12-06,20.743650524889944,SK
2021-12-07,19.94581781239417,SK
2021-12-08,20.743650524889944,SK
2021-12-09,19.94581781239417,SK
2021-12-10,20.743650524889944,SK
2021-12-11,20.743650524889944,SK
2021-12-12,18.35015238740264,SK
2021-12-13,23.137148662377243,SK
2021-12-14,25.530646799864545,SK
2021-12-15,25.530646799864545,SK
2021-12-16,31.91330849983068,SK
2021-12-17,30.317643074839147,SK
2021-12-18,30.317643074839147,SK
2021-12-19,30.317643074839147,SK
2021-12-20,41.48730104977989,SK
2021-12-21,40.68946833728412,SK
2021-12-22,36.70030477480528,SK
2021-12-23,37.49813748730105,SK
2021-12-24,31.91330849983068,SK
2021-12-25,26.32847951236032,SK
2021-12-26,26.32847951236032,SK
2021-12-27,33.508973924822214,SK
2021-12-28,43.08296647477142,SK
2021-12-29,40.68946833728412,SK
2021-12-30,43.08296647477142,SK
2021-12-31,34.30680663731798,SK
2022-01-01,29.57753541354457,SK
2022-01-02,32.21838678975391,SK
2022-01-03,44.36630312031686,SK
2022-01-04,51.23251669846113,SK
2022-01-05,52.817027524186734,SK
2022-01-06,45.95081394604246,SK
2022-01-07,44.89447339555872,SK
2022-01-08,39.08460036789818,SK
2022-01-09,40.669111193623785,SK
2022-01-10,43.83813284507499,SK
2022-01-11,46.47898422128432,SK
2022-01-12,44.36630312031686,SK
2022-01-13,39.61277064314005,SK
2022-01-14,41.72545174410752,SK
2022-01-15,36.44374899168884,SK
2022-01-16,31.69021651451204,SK
2022-01-17,42.253622019349386,SK
2022-01-18,45.42264367080059,SK
2022-01-19,44.36630312031686,SK
2022-01-20,46.47898422128432,SK
2022-01-21,40.14094091838192,SK
2022-01-22,33.80289761547951,SK
2022-01-23,27.99302458781897,SK
2022-01-24,32.21838678975391,SK
2022-01-25,27.464854312577103,SK
2022-01-26,25.880343486851498,SK
2022-01-27,34.33106789072138,SK
2022-01-28,25.35217321160963,SK
2022-01-29,22.18315156015843,SK
2022-01-30,23.76766238588403,SK
2022-01-31,24.295832661125896,SK
2022-02-01,23.23949211064216,SK
2022-02-02,21.126811009674693,SK
2022-02-03,23.23949211064216,SK
2022-02-04,19.54230018394909,SK
2022-02-05,16.901448807739754,SK
2022-02-06,17.95778935822349,SK
2022-02-07,17.95778935822349,SK
2022-02-08,24.82400293636777,SK
2022-02-09,21.65498128491656,SK
2022-02-10,20.598640734432827,SK
2022-02-11,16.901448807739754,SK
2022-02-12,11.091575780079214,SK
2022-02-13,10.03523522959548,SK
2022-02-14,13.204256881046684,SK
2022-02-15,14.260597431530416,SK
2022-02-16,13.732427156288551,SK
2022-02-17,14.788767706772283,SK
2022-02-18,13.204256881046684,SK
2022-02-19,8.450724403869877,SK
2022-02-20,11.61974605532108,SK
2022-02-21,10.03523522959548,SK
2022-02-22,11.61974605532108,SK
2022-02-23,13.204256881046684,SK
2022-02-24,13.732427156288551,SK
2022-02-25,10.563405504837348,SK
2022-02-26,11.091575780079214,SK
2022-02-27,10.03523522959548,SK
2022-02-28,13.204256881046684,SK
2022-03-01,9.507064954353613,SK
2022-03-02,10.03523522959548,SK
2022-03-03,10.03523522959548,SK
2022-03-04,9.507064954353613,SK
2022-03-05,8.450724403869877,SK
2022-03-06,6.866213578144276,SK
2022-03-07,8.978894679111745,SK
2022-03-08,7.9225541286280095,SK
2022-03-09,7.9225541286280095,SK
2022-03-10,9.507064954353613,SK
2022-03-11,10.03523522959548,SK
2022-03-12,7.9225541286280095,SK
2022-03-13,6.338043302902408,SK
2022-03-14,10.03523522959548,SK
2022-03-15,10.03523522959548,SK
2022-03-16,10.03523522959548,SK
2022-03-17,11.091575780079214,SK
2022-03-18,8.978894679111745,SK
2022-03-19,8.450724403869877,SK
2022-03-20,7.9225541286280095,SK
2022-03-21,9.507064954353613,SK
2022-03-22,7.9225541286280095,SK
2022-03-23,9.507064954353613,SK
2022-03-24,9.507064954353613,SK
2022-03-25,8.450724403869877,SK
2022-03-26,8.450724403869877,SK
2022-03-27,8.978894679111745,SK
2022-03-28,8.450724403869877,SK
2022-03-29,10.03523522959548,SK
2022-03-30,11.091575780079214,SK
2022-03-31,10.03523522959548,SK
2022-04-01,9.507064954353613,SK
2022-04-02,10.03523522959548,SK
2022-04-03,9.507064954353613,SK
2022-04-04,9.507064954353613,SK
2022-04-05,10.563405504837348,SK
2022-04-06,9.507064954353613,SK
2022-04-07,10.03523522959548,SK
2022-04-08,8.978894679111745,SK
2022-04-09,7.9225541286280095,SK
2022-04-10,8.978894679111745,SK
2022-04-11,11.091575780079214,SK
2022-04-12,11.091575780079214,SK
2022-04-13,9.507064954353613,SK
2022-04-14,8.450724403869877,SK
2022-04-15,10.563405504837348,SK
2022-04-16,8.450724403869877,SK
2022-04-17,8.450724403869877,SK
2022-04-18,9.507064954353613,SK
2022-04-19,8.450724403869877,SK
2022-04-20,8.978894679111745,SK
2022-04-21,9.507064954353613,SK
2022-04-22,10.03523522959548,SK
2022-04-23,7.9225541286280095,SK
2022-04-24,7.9225541286280095,SK
2022-04-25,8.450724403869877,SK
2022-04-26,10.563405504837348,SK
2022-04-27,8.450724403869877,SK
2022-04-28,8.450724403869877,SK
2022-04-29,7.394383853386143,SK
2022-04-30,6.866213578144276,SK
2022-05-01,5.281702752418673,SK
2022-05-02,6.338043302902408,SK
2022-05-03,6.338043302902408,SK
2022-05-04,5.80987302766054,SK
2022-05-05,6.338043302902408,SK
2022-05-06,5.281702752418673,SK
2022-05-07,4.753532477176806,SK
2022-05-08,4.753532477176806,SK
2022-05-09,5.80987302766054,SK
2022-05-10,5.80987302766054,SK
2022-05-11,5.281702752418673,SK
2022-05-12,6.338043302902408,SK
2022-05-13,4.753532477176806,SK
2022-05-14,5.281702752418673,SK
2022-05-15,5.281702752418673,SK
2022-05-16,4.753532477176806,SK
2022-05-17,5.281702752418673,SK
2022-05-18,4.753532477176806,SK
2022-05-19,5.281702752418673,SK
2022-05-20,5.281702752418673,SK
2022-05-21,4.753532477176806,SK
2022-05-22,4.225362201934939,SK
2022-05-23,4.225362201934939,SK
2022-05-24,3.169021651451204,SK
2022-05-25,4.753532477176806,SK
2022-05-26,4.225362201934939,SK
2022-05-27,5.80987302766054,SK
2022-05-28,4.753532477176806,SK
2022-05-29,3.6971919266930713,SK
2022-05-30,3.169021651451204,SK
2022-05-31,4.225362201934939,SK
2022-06-01,4.225362201934939,SK
2022-06-02,4.753532477176806,SK
2022-06-03,3.169021651451204,SK
2022-06-04,3.169021651451204,SK
2022-06-05,3.6971919266930713,SK
2022-06-06,3.6971919266930713,SK
2022-06-07,3.6971919266930713,SK
2022-06-08,4.225362201934939,SK
2022-06-09,4.225362201934939,SK
2022-06-10,4.753532477176806,SK
2022-06-11,4.225362201934939,SK
2022-06-12,2.6408513762093366,SK
2022-06-13,3.169021651451204,SK
2022-06-14,3.169021651451204,SK
2022-06-15,4.225362201934939,SK
2022-06-16,3.6971919266930713,SK
2022-06-17,2.6408513762093366,SK
2022-06-18,2.6408513762093366,SK
2022-06-19,3.169021651451204,SK
2022-06-20,4.225362201934939,SK
2022-06-21,2.6408513762093366,SK
2022-06-22,3.169021651451204,SK
2022-06-23,4.225362201934939,SK
2022-06-24,2.1126811009674693,SK
2022-06-25,2.6408513762093366,SK
2022-06-26,2.6408513762093366,SK
2022-06-27,3.6971919266930713,SK
2022-06-28,3.169021651451204,SK
2022-06-29,2.6408513762093366,SK
2022-06-30,4.225362201934939,SK
2022-07-01,3.6317266109986193,SK
2022-07-02,3.1520646057723867,SK
2022-07-03,3.357634036583629,SK
2022-07-04,3.563203467394872,SK
2022-07-05,2.946495174961144,SK
2022-07-06,3.6317266109986193,SK
2022-07-07,3.2891108929798816,SK
2022-07-08,3.4261571801873765,SK
2022-07-09,3.4946803237911244,SK
2022-07-10,4.042865472621105,SK
2022-07-11,4.111388616224852,SK
2022-07-12,4.385481190639842,SK
2022-07-13,4.1799117598286,SK
2022-07-14,5.892990349922288,SK
2022-07-15,4.796620052262328,SK
2022-07-16,4.385481190639842,SK
2022-07-17,2.8779720313573964,SK
2022-07-18,4.1799117598286,SK
2022-07-19,4.042865472621105,SK
2022-07-20,4.933666339469823,SK
2022-07-21,6.235606067941026,SK
2022-07-22,6.372652355148521,SK
2022-07-23,2.6724026005461536,SK
2022-07-24,4.248434903432347,SK
2022-07-25,3.8372960418098616,SK
2022-07-26,3.768772898206114,SK
2022-07-27,4.316958047036095,SK
2022-07-28,4.659573765054832,SK
2022-07-29,3.768772898206114,SK
2022-07-30,3.974342329017357,SK
2022-07-31,5.755944062714793,SK
2022-08-01,4.865143195866075,SK
2022-08-02,5.139235770281065,SK
2022-08-03,4.316958047036095,SK
2022-08-04,5.413328344696055,SK
2022-08-05,3.9058191854136095,SK
2022-08-06,5.27628205748856,SK
2022-08-07,4.042865472621105,SK
2022-08-08,4.728096908658579,SK
2022-08-09,4.796620052262328,SK
2022-08-10,4.865143195866075,SK
2022-08-11,4.933666339469823,SK
2022-08-12,6.372652355148521,SK
2022-08-13,4.933666339469823,SK
2022-08-14,4.1799117598286,SK
2022-08-15,6.304129211544773,SK
2022-08-16,5.82446720631854,SK
2022-08-17,5.82446720631854,SK
2022-08-18,4.933666339469823,SK
2022-08-19,4.865143195866075,SK
2022-08-20,4.4540043342435895,SK
2022-08-21,4.385481190639842,SK
2022-08-22,6.646744929563511,SK
2022-08-23,5.27628205748856,SK
2022-08-24,4.933666339469823,SK
2022-08-25,5.550374631903551,SK
2022-08-26,4.659573765054832,SK
2022-08-27,3.220587749376134,SK
2022-08-28,3.8372960418098616,SK
2022-08-29,5.344805201092307,SK
2022-08-30,3.974342329017357,SK
2022-08-31,5.892990349922288,SK
2022-09-01,5.00218948307357,SK
2022-09-02,4.248434903432347,SK
2022-09-03,4.248434903432347,SK
2022-09-04,4.4540043342435895,SK
2022-09-05,4.316958047036095,SK
2022-09-06,4.111388616224852,SK
2022-09-07,3.700249754602367,SK
2022-09-08,3.8372960418098616,SK
2022-09-09,4.042865472621105,SK
2022-09-10,4.796620052262328,SK
2022-09-11,3.1520646057723867,SK
2022-09-12,5.00218948307357,SK
2022-09-13,4.4540043342435895,SK
2022-09-14,5.00218948307357,SK
2022-09-15,4.385481190639842,SK
2022-09-16,4.796620052262328,SK
2022-09-17,3.974342329017357,SK
2022-09-18,4.316958047036095,SK
2022-09-19,4.522527477847337,SK
2022-09-20,4.865143195866075,SK
2022-09-21,5.344805201092307,SK
2022-09-22,4.933666339469823,SK
2022-09-23,4.865143195866075,SK
2022-09-24,3.9058191854136095,SK
2022-09-25,4.1799117598286,SK
2022-09-26,5.139235770281065,SK
2022-09-27,5.00218948307357,SK
2022-09-28,5.27628205748856,SK
2022-09-29,6.167082924337278,SK
2022-09-30,4.933666339469823,SK
2022-10-01,3.6317266109986193,SK
2022-10-02,5.0707126266773175,SK
2022-10-03,4.659573765054832,SK
2022-10-04,4.385481190639842,SK
2022-10-05,4.728096908658579,SK
2022-10-06,5.00218948307357,SK
2022-10-07,4.4540043342435895,SK
2022-10-08,3.974342329017357,SK
2022-10-09,5.961513493526035,SK
2022-10-10,3.974342329017357,SK
2022-10-11,5.755944062714793,SK
2022-10-12,5.139235770281065,SK
2022-10-13,5.755944062714793,SK
2022-10-14,4.865143195866075,SK
2022-10-15,4.659573765054832,SK
2022-10-16,4.385481190639842,SK
2022-10-17,5.27628205748856,SK
2022-10-18,5.618897775507298,SK
2022-10-19,4.865143195866075,SK
2022-10-20,5.207758913884812,SK
2022-10-21,4.728096908658579,SK
2022-10-22,4.042865472621105,SK
2022-10-23,2.946495174961144,SK
2022-10-24,4.248434903432347,SK
2022-10-25,4.728096908658579,SK
2022-10-26,4.933666339469823,SK
2022-10-27,4.796620052262328,SK
2022-10-28,4.111388616224852,SK
2022-10-29,2.6724026005461536,SK
2022-10-30,4.865143195866075,SK
2022-10-31,3.8372960418098616,SK
2022-11-01,4.522527477847337,SK
2022-11-02,4.1799117598286,SK
2022-11-03,4.659573765054832,SK
2022-11-04,4.111388616224852,SK
2022-11-05,3.700249754602367,SK
2022-11-06,3.768772898206114,SK
2022-11-07,4.111388616224852,SK
2022-11-08,3.974342329017357,SK
2022-11-09,3.6317266109986193,SK
2022-11-10,4.796620052262328,SK
2022-11-11,3.220587749376134,SK
2022-11-12,3.357634036583629,SK
2022-11-13,3.015018318564892,SK
2022-11-14,4.728096908658579,SK
2022-11-15,5.00218948307357,SK
2022-11-16,3.220587749376134,SK
2022-11-17,2.8779720313573964,SK
2022-11-18,2.946495174961144,SK
2022-11-19,2.466833169734912,SK
2022-11-20,2.2612637389236685,SK
2022-11-21,2.6724026005461536,SK
2022-11-22,3.4261571801873765,SK
2022-11-23,3.015018318564892,SK
2022-11-24,2.6724026005461536,SK
2022-11-25,3.563203467394872,SK
2022-11-26,2.398310026131164,SK
2022-11-27,2.055694308112426,SK
2022-11-28,2.6724026005461536,SK
2022-11-29,2.5353563133386587,SK
2022-11-30,1.9186480209049308,SK
2022-12-01,2.8779720313573964,SK
2022-12-02,2.1242174517161736,SK
2022-12-03,2.329786882527416,SK
2022-12-04,2.192740595319921,SK
2022-12-05,2.809448887753649,SK
2022-12-06,2.1242174517161736,SK
2022-12-07,2.5353563133386587,SK
2022-12-08,2.398310026131164,SK
2022-12-09,2.5353563133386587,SK
2022-12-10,1.5075091592824457,SK
2022-12-11,2.192740595319921,SK
2022-12-12,2.329786882527416,SK
2022-12-13,2.466833169734912,SK
2022-12-14,2.192740595319921,SK
2022-12-15,3.1520646057723867,SK
2022-12-16,2.740925744149901,SK
2022-12-17,2.466833169734912,SK
2022-12-18,3.015018318564892,SK
2022-12-19,3.357634036583629,SK
2022-12-20,2.5353563133386587,SK
2022-12-21,2.809448887753649,SK
2022-12-22,2.809448887753649,SK
2022-12-23,2.809448887753649,SK
2022-12-24,1.781601733697436,SK
2022-12-25,1.2334165848674556,SK
2022-12-26,2.2612637389236685,SK
2022-12-27,2.5353563133386587,SK
2022-12-28,2.5353563133386587,SK
2022-12-29,3.9058191854136095,SK
2022-12-30,2.8779720313573964,SK
2022-12-31,2.603879456942406,SK
2023-01-01,2.717111647157567,SK
2023-01-02,3.019012941286186,SK
2023-01-03,3.1196467059957254,SK
2023-01-04,3.6731324118981927,SK
2023-01-05,3.220280470705265,SK
2023-01-06,2.264259705964639,SK
2023-01-07,2.767428529512337,SK
2023-01-08,2.968696058931416,SK
2023-01-09,2.968696058931416,SK
2023-01-10,3.4718648824791134,SK
2023-01-11,3.169963588350495,SK
2023-01-12,3.320914235414804,SK
2023-01-13,1.7610908824169418,SK
2023-01-14,2.314576588319409,SK
2023-01-15,2.264259705964639,SK
2023-01-16,1.6101402353526324,SK
2023-01-17,2.4655272353837185,SK
2023-01-18,2.11330905890033,SK
2023-01-19,2.717111647157567,SK
2023-01-20,1.8617246471264808,SK
2023-01-21,2.0629921765455603,SK
2023-01-22,1.8617246471264808,SK
2023-01-23,2.4152103530289484,SK
2023-01-24,1.509506470643093,SK
2023-01-25,1.8114077647717115,SK
2023-01-26,1.660457117707402,SK
2023-01-27,1.9623584118360209,SK
2023-01-28,1.7610908824169418,SK
2023-01-29,0.8553870000310859,SK
2023-01-30,1.9623584118360209,SK
2023-01-31,2.616477882448028,SK
2023-02-01,2.666794764802797,SK
2023-02-02,2.1636259412551,SK
2023-02-03,1.9623584118360209,SK
2023-02-04,0.8050701176763162,SK
2023-02-05,1.8617246471264808,SK
2023-02-06,1.7107740000621718,SK
2023-02-07,2.616477882448028,SK
2023-02-08,2.5158441177384883,SK
2023-02-09,2.717111647157567,SK
2023-02-10,2.314576588319409,SK
2023-02-11,0.9057038823858558,SK
2023-02-12,1.1572882941597045,SK
2023-02-13,1.3585558235787836,SK
2023-02-14,1.660457117707402,SK
2023-02-15,1.3585558235787836,SK
2023-02-16,1.459189588288323,SK
2023-02-17,1.660457117707402,SK
2023-02-18,2.264259705964639,SK
2023-02-19,1.459189588288323,SK
2023-02-20,2.1636259412551,SK
2023-02-21,1.8617246471264808,SK
2023-02-22,2.4655272353837185,SK
2023-02-23,1.8617246471264808,SK
2023-02-24,1.7107740000621718,SK
2023-02-25,1.308238941224014,SK
2023-02-26,2.11330905890033,SK
2023-02-27,2.0126752941907906,SK
2023-02-28,1.9623584118360209,SK
2023-03-01,1.660457117707402,SK
2023-03-02,1.4088727059335533,SK
2023-03-03,1.509506470643093,SK
2023-03-04,1.2076051765144742,SK
2023-03-05,1.308238941224014,SK
2023-03-06,1.1069714118049347,SK
2023-03-07,1.559823352997863,SK
2023-03-08,2.3648934706741787,SK
2023-03-09,1.559823352997863,SK
2023-03-10,1.459189588288323,SK
2023-03-11,0.7044363529667766,SK
2023-03-12,1.660457117707402,SK
2023-03-13,2.264259705964639,SK
2023-03-14,1.4088727059335533,SK
2023-03-15,1.8114077647717115,SK
2023-03-16,1.7107740000621718,SK
2023-03-17,1.6101402353526324,SK
2023-03-18,1.459189588288323,SK
2023-03-19,2.0629921765455603,SK
2023-03-20,1.8617246471264808,SK
2023-03-21,2.1636259412551,SK
2023-03-22,1.660457117707402,SK
2023-03-23,1.6101402353526324,SK
2023-03-24,2.11330905890033,SK
2023-03-25,1.559823352997863,SK
2023-03-26,1.660457117707402,SK
2023-03-27,2.0126752941907906,SK
2023-03-28,2.767428529512337,SK
2023-03-29,2.0126752941907906,SK
2023-03-30,2.566161000093258,SK
2023-03-31,1.8617246471264808,SK
2023-04-01,1.8617246471264808,SK
2023-04-02,1.4088727059335533,SK
2023-04-03,1.559823352997863,SK
2023-04-04,2.566161000093258,SK
2023-04-05,2.1636259412551,SK
2023-04-06,1.9623584118360209,SK
2023-04-07,2.1636259412551,SK
2023-04-08,1.7107740000621718,SK
2023-04-09,1.6101402353526324,SK
2023-04-10,2.1636259412551,SK
2023-04-11,1.7107740000621718,SK
2023-04-12,2.5158441177384883,SK
2023-04-13,2.4152103530289484,SK
2023-04-14,1.308238941224014,SK
2023-04-15,2.264259705964639,SK
2023-04-16,1.660457117707402,SK
2023-04-17,1.1069714118049347,SK
2023-04-18,1.559823352997863,SK
2023-04-19,0.7547532353215465,SK
2023-04-20,1.559823352997863,SK
2023-04-21,1.3585558235787836,SK
2023-04-22,1.1069714118049347,SK
2023-04-23,1.7610908824169418,SK
2023-04-24,1.2076051765144742,SK
